primary,target_mode,lead,model,pooled_test_accuracy,sharpe,ann_return,max_drawdown,sortino,hit_rate,pct_traded,n_oos_days
AUD/USD,ternary,3,Random forest,0.35833333333333334,-0.744054402692445,-0.07339376565005118,-0.33122807387508124,-0.35202515423565534,0.5214723926380368,0.19404761904761905,840.0
AUD/USD,ternary,3,SVM (RBF),0.375,-1.036617238926763,-0.043810266786797336,-0.1804901400395137,-0.3496506722259633,0.42105263157894735,0.06785714285714285,840.0
AUD/USD,ternary,4,MLP neural net,0.40595238095238095,0.1840148500603515,0.007825198124995492,-0.10241692687894455,0.08817894477146998,0.4883720930232558,0.05119047619047619,840.0
AUD/USD,ternary,4,"MNLogit (statsmodels, PCA)",0.31666666666666665,-0.411669741312766,-0.06315352561974474,-0.5276057782098966,-0.37879731612293294,0.4880174291938998,0.5464285714285714,840.0
AUD/USD,ternary,4,"Logistic (sklearn, on global PCA)",0.305952380952381,-0.5737672356581037,-0.08786855861407983,-0.5615130239380768,-0.5511279677880638,0.48380566801619435,0.5880952380952381,840.0
AUD/USD,ternary,4,SVM (RBF),0.34523809523809523,-0.822798239906663,-0.074008964233097,-0.2771028382370694,-0.5894060833186885,0.4959016393442623,0.2904761904761905,840.0
AUD/USD,ternary,4,Gradient boosting (sklearn),0.3404761904761905,-0.9184531769975026,-0.14248600160867453,-0.5076015858540514,-0.8833490450264819,0.4743083003952569,0.6023809523809524,840.0
AUD/USD,ternary,4,Ensemble (mean proba),0.29523809523809524,-0.9193192674072569,-0.1313420429331379,-0.49024781678728635,-0.7871763777490444,0.4603960396039604,0.48095238095238096,840.0
AUD/USD,ternary,4,Ensemble (weighted train acc),0.30357142857142855,-0.9877700130577318,-0.14351786886120455,-0.4914584884351374,-0.879773811862567,0.46543778801843316,0.5166666666666667,840.0
AUD/USD,ternary,4,Random forest,0.3523809523809524,-1.078644513793137,-0.11766153319531314,-0.38262465090131736,-0.716793371830749,0.468503937007874,0.30238095238095236,840.0
AUD/USD,ternary,4,Hist gradient boosting,0.3047619047619048,-1.080523086420984,-0.16918914627014536,-0.5063577735949437,-1.1486364661225201,0.4649122807017544,0.6785714285714286,840.0
AUD/USD,ternary,4,XGBoost,0.31666666666666665,-1.1140668940436793,-0.17145523459359846,-0.5283338924242661,-1.1134591344374347,0.4689922480620155,0.6142857142857143,840.0
AUD/USD,ternary,5,Random forest,0.3357142857142857,0.16773720327606811,0.0234927255050541,-0.3472921315548315,0.14259220048988694,0.5227963525835866,0.39166666666666666,840.0
AUD/USD,ternary,5,"Logistic (sklearn, on global PCA)",0.31666666666666665,-0.08832702001112043,-0.01661746678489917,-0.5900593792917479,-0.08901393796178197,0.5054945054945055,0.65,840.0
AUD/USD,ternary,5,SVM (RBF),0.3488095238095238,-0.1069525709395521,-0.012963393380474364,-0.21493115902985083,-0.10911766037763147,0.5097493036211699,0.42738095238095236,840.0
AUD/USD,ternary,5,MLP neural net,0.3142857142857143,-0.16397787212685103,-0.014006255596749284,-0.19851720049726818,-0.1337715465403092,0.4900662251655629,0.17976190476190476,840.0
AUD/USD,ternary,5,Gradient boosting (sklearn),0.3357142857142857,-0.20874200653140143,-0.04143071666743725,-0.5781720178384946,-0.21812861959838334,0.4991055456171735,0.6654761904761904,840.0
AUD/USD,ternary,5,Hist gradient boosting,0.2773809523809524,-0.3334179289959402,-0.0542622979175682,-0.3654132445665508,-0.40418684549433953,0.4853195164075993,0.6892857142857143,840.0
AUD/USD,ternary,5,Ensemble (mean proba),0.2976190476190476,-0.414207026475784,-0.07520126457710208,-0.6034726562546167,-0.3974185618039005,0.4990059642147117,0.5988095238095238,840.0
AUD/USD,ternary,5,"MNLogit (statsmodels, PCA)",0.32142857142857145,-0.4947494272391639,-0.09016571226949022,-0.5859188859289415,-0.4975043144005934,0.4856046065259117,0.6202380952380953,840.0
AUD/USD,ternary,5,Ensemble (weighted train acc),0.2916666666666667,-0.5591779654788124,-0.09858894349557545,-0.6030440231249901,-0.52885319215764,0.494,0.5952380952380952,840.0
AUD/USD,ternary,5,XGBoost,0.2916666666666667,-0.7052481525458177,-0.12255277164141154,-0.5693864362827096,-0.7526346202805382,0.4703703703703704,0.6428571428571429,840.0
AUD/USD,ternary,6,Gradient boosting (sklearn),0.3392857142857143,1.3028584648944355,0.30278661871736645,-0.27493807737812226,1.896949383310048,0.5073409461663948,0.7297619047619047,840.0
AUD/USD,ternary,6,Hist gradient boosting,0.32857142857142857,1.0758400951276939,0.21595711819813967,-0.24586819502515456,1.6771785432715727,0.5072933549432739,0.7345238095238096,840.0
AUD/USD,ternary,6,Random forest,0.35,0.9136232207671832,0.15023215484482466,-0.30632439592096783,1.2494553242146729,0.4883116883116883,0.4583333333333333,840.0
AUD/USD,ternary,6,Ensemble (weighted train acc),0.33214285714285713,0.9001299105990573,0.1749155736882937,-0.32790698663111495,1.3006725335817926,0.48333333333333334,0.6428571428571429,840.0
AUD/USD,ternary,6,Ensemble (mean proba),0.3345238095238095,0.898042632338274,0.1781579184350004,-0.3738564882588843,1.1890550521752663,0.4821092278719397,0.6321428571428571,840.0
AUD/USD,ternary,6,XGBoost,0.30714285714285716,0.694840999095915,0.13869693768299762,-0.33884027681646334,1.0408672728541655,0.48414023372287146,0.7130952380952381,840.0
AUD/USD,ternary,6,SVM (RBF),0.3380952380952381,0.2268142356437762,0.03219311030587657,-0.3355886770486798,0.26932330217836287,0.4988344988344988,0.5107142857142857,840.0
AUD/USD,ternary,6,MLP neural net,0.2988095238095238,0.1992720387002127,0.027644320122218513,-0.32128996429822454,0.18372596643134498,0.4585365853658537,0.24404761904761904,840.0
AUD/USD,ternary,6,"Logistic (sklearn, on global PCA)",0.31666666666666665,0.10197012066676585,0.0219256758131392,-0.6221736830902707,0.10781570624838593,0.4728813559322034,0.7023809523809523,840.0
AUD/USD,ternary,6,"MNLogit (statsmodels, PCA)",0.32142857142857145,-0.06715422228360972,-0.014541461785141485,-0.6378547306869855,-0.07260849307132874,0.4723127035830619,0.7309523809523809,840.0
AUD/USD,ternary,7,Ensemble (weighted train acc),0.3404761904761905,1.1001854404973987,0.25703910688817055,-0.42299801299402207,1.2736991107574713,0.5183150183150184,0.65,840.0
AUD/USD,ternary,7,Ensemble (mean proba),0.3464285714285714,0.8782749109664777,0.19874165233023366,-0.41309550209175727,1.0032470789040182,0.50853889943074,0.6273809523809524,840.0
AUD/USD,ternary,7,XGBoost,0.3261904761904762,0.8492575351361795,0.19948909104460077,-0.4175248577446855,1.0234728693213864,0.5103806228373703,0.6880952380952381,840.0
AUD/USD,ternary,7,SVM (RBF),0.3678571428571429,0.8394457399170505,0.1405006770568198,-0.26208112836537956,0.9966522679665384,0.5427251732101617,0.5154761904761904,840.0
AUD/USD,ternary,7,Gradient boosting (sklearn),0.3488095238095238,0.7935781816243206,0.18997129452485373,-0.3865671862668214,0.9884088669658315,0.5,0.7142857142857143,840.0
AUD/USD,ternary,7,Random forest,0.36904761904761907,0.7621637514410555,0.1340897414449167,-0.2802987833495595,0.9752088775186316,0.49502487562189057,0.4785714285714286,840.0
AUD/USD,ternary,7,"MNLogit (statsmodels, PCA)",0.3416666666666667,0.6324855170886601,0.1513734517760119,-0.5700457429532575,0.6875644259728602,0.5053191489361702,0.6714285714285714,840.0
AUD/USD,ternary,7,"Logistic (sklearn, on global PCA)",0.33214285714285713,0.49592441899741996,0.1170895722415306,-0.5923348278748106,0.5214608602472091,0.5035714285714286,0.6666666666666666,840.0
AUD/USD,ternary,7,Hist gradient boosting,0.319047619047619,0.360463195356493,0.07752835839655492,-0.41213349437282754,0.4140701252387453,0.5041876046901173,0.7107142857142857,840.0
AUD/USD,ternary,7,MLP neural net,0.35119047619047616,-0.14458003060897795,-0.011570938798070807,-0.17025721878897515,-0.10183422027227207,0.4731182795698925,0.11071428571428571,840.0
AUD/USD,ternary,8,SVM (RBF),0.3333333333333333,0.9492466091854845,0.1573340572273485,-0.28975318342174794,1.201973962769525,0.5399159663865546,0.5666666666666667,840.0
AUD/USD,ternary,8,"Logistic (sklearn, on global PCA)",0.3333333333333333,0.9286766162144573,0.2416913918049033,-0.6058729006488914,1.0571325631497273,0.520259319286872,0.7345238095238096,840.0
AUD/USD,ternary,8,XGBoost,0.3261904761904762,0.8983149909753677,0.23264841657780377,-0.624583802667877,1.007511145168365,0.5191986644407346,0.7130952380952381,840.0
AUD/USD,ternary,8,Ensemble (weighted train acc),0.34404761904761905,0.8477053777971509,0.21898285199905332,-0.6246693289362688,0.903181959446046,0.5238907849829352,0.6976190476190476,840.0
AUD/USD,ternary,8,Hist gradient boosting,0.3107142857142857,0.8150789297287212,0.2093431376361441,-0.5447206349309721,0.9808936324556367,0.49455676516329705,0.7654761904761904,840.0
AUD/USD,ternary,8,Random forest,0.3535714285714286,0.8129940227633042,0.16198988364685096,-0.44743552021017796,0.8777703412133385,0.5123595505617977,0.5297619047619048,840.0
AUD/USD,ternary,8,Ensemble (mean proba),0.3392857142857143,0.7382136256673261,0.18435767724224417,-0.6143417067574135,0.7710098164553235,0.5247863247863248,0.6964285714285714,840.0
AUD/USD,ternary,8,"MNLogit (statsmodels, PCA)",0.3238095238095238,0.6067083306379049,0.15829866749500665,-0.640950956633967,0.6876801006530218,0.5062695924764891,0.7595238095238095,840.0
AUD/USD,ternary,8,Gradient boosting (sklearn),0.3416666666666667,0.4334102426693197,0.11697043295992704,-0.6956226968071276,0.4319914204971794,0.5211038961038961,0.7333333333333333,840.0
AUD/USD,ternary,8,MLP neural net,0.3261904761904762,-0.7130273509244406,-0.09001202784621276,-0.46083468138167827,-0.3008502571557233,0.456,0.1488095238095238,840.0
AUD/USD,ternary,9,Gradient boosting (sklearn),0.35,1.6249935931212802,0.4162394090564796,-0.32116206786042667,2.499153973692962,0.5362776025236593,0.7547619047619047,840.0
AUD/USD,ternary,9,Ensemble (mean proba),0.35714285714285715,1.539029425894375,0.36812391532004574,-0.31374103650160523,2.178618838606625,0.5202952029520295,0.6452380952380953,840.0
AUD/USD,ternary,9,Ensemble (weighted train acc),0.3523809523809524,1.4919346798944424,0.36103394430039626,-0.3203971241360428,2.1408535678477962,0.5207207207207207,0.6607142857142857,840.0
AUD/USD,ternary,9,Hist gradient boosting,0.3595238095238095,1.4411663882225512,0.38178132569011725,-0.3799760698781207,2.121747123180543,0.5149606299212598,0.7559523809523809,840.0
AUD/USD,ternary,9,"MNLogit (statsmodels, PCA)",0.3380952380952381,1.4078243930144383,0.39608021225159473,-0.5561989652055586,1.6569957635714694,0.528830313014827,0.7226190476190476,840.0
AUD/USD,ternary,9,XGBoost,0.3488095238095238,1.3907791019279578,0.3509239526449228,-0.3574847390474688,2.062818849522292,0.5161290322580645,0.7380952380952381,840.0
AUD/USD,ternary,9,"Logistic (sklearn, on global PCA)",0.3404761904761905,1.1480656551010209,0.31085507669087153,-0.5748817690608419,1.404447273196818,0.502454991816694,0.7273809523809524,840.0
AUD/USD,ternary,9,SVM (RBF),0.3392857142857143,1.0542551264324482,0.20430457300873517,-0.3646175191142613,1.4248914545662523,0.5298804780876494,0.5976190476190476,840.0
AUD/USD,ternary,9,Random forest,0.37023809523809526,0.9157486499539409,0.19022514102519916,-0.3338308073783147,1.123175961287297,0.5076586433260394,0.544047619047619,840.0
AUD/USD,ternary,9,MLP neural net,0.3380952380952381,0.03374687994836188,0.0034580645096216056,-0.34258884575501547,0.03141360190196854,0.4796380090497738,0.2630952380952381,840.0
AUD/USD,ternary,10,SVM (RBF),0.37857142857142856,1.372556268685281,0.31018793024489466,-0.35614967956205246,2.0024247801287913,0.5134615384615384,0.6190476190476191,840.0
AUD/USD,ternary,10,MLP neural net,0.4166666666666667,1.3051471800840393,0.39284991772052846,-0.6938488989447733,0.9823205911562192,0.5584725536992841,0.4988095238095238,840.0
AUD/USD,ternary,10,Ensemble (mean proba),0.3761904761904762,0.6051438258049279,0.18606756090317367,-0.7483480852018085,0.6077604386594601,0.49169435215946844,0.7166666666666667,840.0
AUD/USD,ternary,10,Hist gradient boosting,0.37142857142857144,0.5773614024848297,0.1814761740596098,-0.7891411527555349,0.6168506566019448,0.4916286149162861,0.7821428571428571,840.0
AUD/USD,ternary,10,Ensemble (weighted train acc),0.375,0.5091657436576975,0.1544827267913873,-0.7561736623159069,0.515417503975148,0.4876847290640394,0.725,840.0
AUD/USD,ternary,10,XGBoost,0.3773809523809524,0.4011102367318022,0.11722075355557893,-0.7589826593306428,0.4077972971466185,0.49144634525660963,0.7654761904761904,840.0
AUD/USD,ternary,10,Random forest,0.3738095238095238,0.21287340915532071,0.05036455201206769,-0.610180058341713,0.2051928225349848,0.48841698841698844,0.6166666666666667,840.0
AUD/USD,ternary,10,"MNLogit (statsmodels, PCA)",0.3607142857142857,0.1919943193409665,0.05448504890132044,-0.7651746241570323,0.19015631919321388,0.48392554991539766,0.7035714285714286,840.0
AUD/USD,ternary,10,"Logistic (sklearn, on global PCA)",0.35,-0.018167380041265207,-0.0048841902720571095,-0.7651985168992409,-0.017280171759082513,0.46111111111111114,0.6428571428571429,840.0
AUD/USD,ternary,10,Gradient boosting (sklearn),0.35,-0.09984051139686363,-0.02624523864126227,-0.6468622276407706,-0.10510888288225133,0.4970845481049563,0.8166666666666667,840.0
NZD/USD,binary,1,"Logit (statsmodels, PCA)",0.49523809523809526,0.08751887813635517,0.007713218233108776,-0.19605522978428513,0.12096722153511161,0.4968632371392723,0.9488095238095238,840.0
NZD/USD,binary,1,"Probit (statsmodels, PCA)",0.4976190476190476,0.026532738467917347,0.0023316623207425557,-0.1993282809417728,0.03666767378598863,0.4930643127364439,0.944047619047619,840.0
NZD/USD,binary,1,MLP neural net,0.49166666666666664,-0.20086927068931656,-0.017115820501367396,-0.17565578022967976,-0.28874632331774785,0.49603174603174605,0.9,840.0
NZD/USD,binary,1,SVM (RBF),0.513095238095238,-0.31439961538582256,-0.02662101744209111,-0.19052147059423186,-0.43472769786932824,0.5019867549668874,0.8988095238095238,840.0
NZD/USD,binary,1,"Logistic (sklearn, on global PCA)",0.4738095238095238,-0.3422075908154488,-0.029465428354439105,-0.18791990560057004,-0.4887526926939176,0.47006369426751593,0.9345238095238095,840.0
NZD/USD,binary,1,Hist gradient boosting,0.49047619047619045,-0.5246150580981742,-0.045268440699876566,-0.2778798861013271,-0.6958177400358163,0.48856799037304455,0.9892857142857143,840.0
NZD/USD,binary,1,Random forest,0.5035714285714286,-0.6151899919270852,-0.05250756726368844,-0.24154695541291993,-0.8083047910256107,0.5,0.9547619047619048,840.0
NZD/USD,binary,1,Ensemble (mean proba),0.4845238095238095,-0.709760070952995,-0.06033996663257879,-0.24202435332154137,-0.9436541502660136,0.4833948339483395,0.9678571428571429,840.0
NZD/USD,binary,1,Ensemble (weighted train acc),0.48214285714285715,-0.7305437499340967,-0.06214530919009231,-0.24629632828609993,-0.9694037089465364,0.4845869297163995,0.9654761904761905,840.0
NZD/USD,binary,1,Gradient boosting (sklearn),0.5047619047619047,-0.7752424505902489,-0.06484511688373096,-0.28661189467796433,-1.0399552542638946,0.5042527339003645,0.9797619047619047,840.0
NZD/USD,binary,1,XGBoost,0.4738095238095238,-1.108261879530532,-0.09367006924751786,-0.32306448347334593,-1.4704417791259368,0.4764776839565742,0.986904761904762,840.0
NZD/USD,binary,2,"Logit (statsmodels, PCA)",0.49166666666666664,0.25842228001277295,0.033275087178762375,-0.17864834591785517,0.3921360689825919,0.49135802469135803,0.9642857142857143,840.0
NZD/USD,binary,2,MLP neural net,0.48214285714285715,0.2014542772101106,0.025263983519622446,-0.24359130402975682,0.30487614002986796,0.47715736040609136,0.9380952380952381,840.0
NZD/USD,binary,2,"Logistic (sklearn, on global PCA)",0.48333333333333334,0.16877327966442404,0.021546557841990888,-0.22968085380340952,0.2637040537769289,0.48581997533908755,0.9654761904761905,840.0
NZD/USD,binary,2,"Probit (statsmodels, PCA)",0.4869047619047619,0.03162023668373733,0.004019141255001468,-0.2242844006246708,0.047947898032329676,0.48267326732673266,0.9619047619047619,840.0
NZD/USD,binary,2,SVM (RBF),0.48214285714285715,0.029458681523564078,0.0037496045097649144,-0.18939224564934143,0.046057926013338156,0.47820672478206727,0.955952380952381,840.0
NZD/USD,binary,2,Hist gradient boosting,0.4869047619047619,-0.006984994828169735,-0.0008803445139439203,-0.2644239442287556,-0.01013644860204286,0.48502994011976047,0.9940476190476191,840.0
NZD/USD,binary,2,Random forest,0.4880952380952381,-0.1827508092884213,-0.022182136572242994,-0.334978160037838,-0.26263696363788447,0.4839506172839506,0.9642857142857143,840.0
NZD/USD,binary,2,Gradient boosting (sklearn),0.5011904761904762,-0.2690488837555013,-0.03400399571055557,-0.3118784973771429,-0.36916463226119545,0.503001200480192,0.9916666666666667,840.0
NZD/USD,binary,2,Ensemble (mean proba),0.47619047619047616,-0.34785930009638977,-0.04323631733952382,-0.34332472392312574,-0.508187822492147,0.4735547355473555,0.9678571428571429,840.0
NZD/USD,binary,2,Ensemble (weighted train acc),0.47023809523809523,-0.547335561617519,-0.06746057617860524,-0.35201453473583255,-0.7957528229091559,0.4680589680589681,0.969047619047619,840.0
NZD/USD,binary,2,XGBoost,0.47023809523809523,-0.6865380738234238,-0.08351217188701687,-0.38091710470374973,-0.9527046650760301,0.46772228989037756,0.9773809523809524,840.0
NZD/USD,binary,3,"Logit (statsmodels, PCA)",0.46785714285714286,0.12336845257977529,0.019844514127594248,-0.3650368826804741,0.19729449205632793,0.4719512195121951,0.9761904761904762,840.0
NZD/USD,binary,3,"Logistic (sklearn, on global PCA)",0.4738095238095238,0.11579087714693215,0.018584124139218616,-0.24480448013595635,0.18971743399337118,0.47073170731707314,0.9761904761904762,840.0
NZD/USD,binary,3,MLP neural net,0.4857142857142857,0.10884301694855088,0.01702059332094108,-0.2984162606411115,0.1761992832891395,0.48641655886157825,0.9202380952380952,840.0
NZD/USD,binary,3,Gradient boosting (sklearn),0.4869047619047619,0.048162749995567515,0.007768223056147994,-0.3770703471000594,0.06954854156027163,0.48619447779111646,0.9916666666666667,840.0
NZD/USD,binary,3,"Probit (statsmodels, PCA)",0.4714285714285714,0.008262882958798312,0.0013187738186009046,-0.38005298906541873,0.013206091306952172,0.4682151589242054,0.9738095238095238,840.0
NZD/USD,binary,3,Ensemble (mean proba),0.46190476190476193,-0.40018842224741835,-0.06221407381377009,-0.3644471367129499,-0.5980374561064055,0.45995145631067963,0.9809523809523809,840.0
NZD/USD,binary,3,Ensemble (weighted train acc),0.46190476190476193,-0.5999486838210367,-0.09085847799832869,-0.3929969111492637,-0.8654122554982084,0.4591961023142509,0.9773809523809524,840.0
NZD/USD,binary,3,SVM (RBF),0.45476190476190476,-0.688436295213371,-0.1041769589344701,-0.40336009934950945,-1.0797267188755826,0.45085995085995084,0.969047619047619,840.0
NZD/USD,binary,3,Hist gradient boosting,0.4595238095238095,-1.0340777048848755,-0.15373100908044202,-0.5340533607201767,-1.430987304958593,0.45887961859356374,0.9988095238095238,840.0
NZD/USD,binary,3,XGBoost,0.45476190476190476,-1.1149145263581497,-0.16397734969689015,-0.5224354086041305,-1.5457639855116463,0.4530120481927711,0.9880952380952381,840.0
NZD/USD,binary,3,Random forest,0.4607142857142857,-1.3680707264404512,-0.19609989670789185,-0.5979053846239759,-1.7881658343780318,0.4567901234567901,0.9642857142857143,840.0
NZD/USD,binary,4,MLP neural net,0.5095238095238095,0.8093566767892532,0.15983424878128116,-0.48724241955510117,1.346655459744624,0.5141752577319587,0.9238095238095239,840.0
NZD/USD,binary,4,"Logit (statsmodels, PCA)",0.5119047619047619,0.7917746639072686,0.1595655532039344,-0.27749443219715597,1.2786441729865425,0.5115712545676004,0.9773809523809524,840.0
NZD/USD,binary,4,"Logistic (sklearn, on global PCA)",0.5107142857142857,0.7675631966377506,0.15524398794647887,-0.34187530138167177,1.277720857605901,0.5108695652173914,0.9857142857142858,840.0
NZD/USD,binary,4,"Probit (statsmodels, PCA)",0.5059523809523809,0.6626230752970128,0.13215976303020915,-0.28361881870734584,1.0672124237659084,0.5061124694376528,0.9738095238095238,840.0
NZD/USD,binary,4,Ensemble (mean proba),0.49047619047619045,0.4497220999805079,0.08774719177953672,-0.28300335320537484,0.7357026889906354,0.4896214896214896,0.975,840.0
NZD/USD,binary,4,Ensemble (weighted train acc),0.4857142857142857,0.2895397096598894,0.05612295877761264,-0.32785851351121986,0.4763810853084406,0.48492159227985526,0.986904761904762,840.0
NZD/USD,binary,4,Hist gradient boosting,0.48214285714285715,-0.23895927083901244,-0.04410268591409494,-0.37042471913879105,-0.358419579373177,0.48148148148148145,0.9964285714285714,840.0
NZD/USD,binary,4,SVM (RBF),0.45595238095238094,-0.6049882139816479,-0.10717163143425701,-0.5015782246908208,-0.9375337890158993,0.4627594627594628,0.975,840.0
NZD/USD,binary,4,Gradient boosting (sklearn),0.49523809523809526,-0.6377825369290996,-0.11307292003355773,-0.49668421940703267,-0.8792809832122954,0.4957983193277311,0.9916666666666667,840.0
NZD/USD,binary,4,XGBoost,0.45714285714285713,-0.8782272008475676,-0.1523098963968178,-0.5342989003791468,-1.3149425745199599,0.4567307692307692,0.9904761904761905,840.0
NZD/USD,binary,4,Random forest,0.47619047619047616,-1.3347790306270038,-0.2134342356164669,-0.6327264996353613,-1.7522779569177178,0.4699248120300752,0.95,840.0
NZD/USD,binary,5,"Logistic (sklearn, on global PCA)",0.5297619047619048,0.7696043814263339,0.17632524014718864,-0.4100349034862605,1.1614537200182797,0.5267639902676399,0.9785714285714285,840.0
NZD/USD,binary,5,"Logit (statsmodels, PCA)",0.513095238095238,0.38434724584262164,0.08578497326962009,-0.4990854971716713,0.5679150739145493,0.5144230769230769,0.9904761904761905,840.0
NZD/USD,binary,5,"Probit (statsmodels, PCA)",0.5095238095238095,0.32831502774622706,0.07276830570536785,-0.5212617211316963,0.4860404972650527,0.5102533172496985,0.986904761904762,840.0
NZD/USD,binary,5,Ensemble (mean proba),0.49047619047619045,0.1962835267935339,0.042807297040412084,-0.4809390871970255,0.2996392414331701,0.4909310761789601,0.9845238095238096,840.0
NZD/USD,binary,5,Ensemble (weighted train acc),0.4880952380952381,0.16528019163926527,0.03594293634560897,-0.46571388732986363,0.25323558412893293,0.4909310761789601,0.9845238095238096,840.0
NZD/USD,binary,5,XGBoost,0.49642857142857144,0.11045498798355526,0.02398689114710084,-0.39454826646642127,0.16697211342344442,0.4963855421686747,0.9880952380952381,840.0
NZD/USD,binary,5,Random forest,0.4869047619047619,0.009649371200654115,0.0020587820539130774,-0.47755334668715144,0.01450737111345513,0.4883435582822086,0.9702380952380952,840.0
NZD/USD,binary,5,Hist gradient boosting,0.4928571428571429,-0.007509778775456888,-0.001611911004583022,-0.38877382915007286,-0.01136052521629653,0.4940047961630695,0.9928571428571429,840.0
NZD/USD,binary,5,MLP neural net,0.48095238095238096,-0.4719217908412216,-0.093501792331109,-0.49509603283596315,-0.6578577025882149,0.47334200260078024,0.9154761904761904,840.0
NZD/USD,binary,5,Gradient boosting (sklearn),0.46904761904761905,-0.5892323787052509,-0.11891773204208411,-0.4892372824437585,-0.913862531886839,0.47072879330943845,0.9964285714285714,840.0
NZD/USD,binary,5,SVM (RBF),0.475,-0.6219358089697613,-0.12467777898584853,-0.5519721604412681,-0.9729254448157391,0.47144592952612396,0.9797619047619047,840.0
NZD/USD,binary,6,"Logistic (sklearn, on global PCA)",0.5023809523809524,0.130920105440731,0.03085414369618178,-0.5020745370977382,0.2142236583108568,0.5030084235860409,0.9892857142857143,840.0
NZD/USD,binary,6,"Probit (statsmodels, PCA)",0.49523809523809526,0.127895578253345,0.030142370913025962,-0.5020975843965217,0.2088534180110389,0.49696233292831105,0.9797619047619047,840.0
NZD/USD,binary,6,"Logit (statsmodels, PCA)",0.4988095238095238,0.10845624676334524,0.025145238956967297,-0.5046025953962872,0.1798506133341648,0.4975728155339806,0.9809523809523809,840.0
NZD/USD,binary,6,Hist gradient boosting,0.48928571428571427,-0.20094582111614098,-0.04575586480386429,-0.40334420571812957,-0.32322720156765866,0.48984468339307047,0.9964285714285714,840.0
NZD/USD,binary,6,XGBoost,0.4797619047619048,-0.39169029925249194,-0.08703496196866878,-0.4369756689397267,-0.6121924182713058,0.4784172661870504,0.9928571428571429,840.0
NZD/USD,binary,6,Ensemble (mean proba),0.4738095238095238,-0.45210443023778063,-0.09941443377737247,-0.5595499040924337,-0.7376579285347731,0.4745762711864407,0.9833333333333333,840.0
NZD/USD,binary,6,Ensemble (weighted train acc),0.475,-0.5383656469653231,-0.11737710006944413,-0.5574383497914794,-0.8788619476055861,0.4710843373493976,0.9880952380952381,840.0
NZD/USD,binary,6,Gradient boosting (sklearn),0.4869047619047619,-0.5972507655268597,-0.1299992374666571,-0.5261941283585783,-0.8834261763935582,0.4862604540023895,0.9964285714285714,840.0
NZD/USD,binary,6,Random forest,0.4488095238095238,-1.3233993074446193,-0.25588960563665364,-0.6992079714976883,-2.062862762095775,0.45006165228113443,0.9654761904761905,840.0
NZD/USD,binary,6,SVM (RBF),0.4523809523809524,-1.5547809493915474,-0.30216561121256436,-0.7715374467225867,-2.3791887009374526,0.45102781136638453,0.9845238095238096,840.0
NZD/USD,binary,6,MLP neural net,0.4488095238095238,-1.599564512231426,-0.2980551852743618,-0.7961232024386222,-2.4810921184971506,0.44879898862199746,0.9416666666666667,840.0
NZD/USD,binary,7,XGBoost,0.5202380952380953,1.0793073387595014,0.30997507078391906,-0.4041960237703055,1.788606240972301,0.5203349282296651,0.9952380952380953,840.0
NZD/USD,binary,7,Gradient boosting (sklearn),0.5178571428571429,0.9091684677216535,0.25556270555081206,-0.40890509877783576,1.3809116453057686,0.5179425837320574,0.9952380952380953,840.0
NZD/USD,binary,7,Hist gradient boosting,0.5047619047619047,0.8764603191221932,0.24548289871357487,-0.38869306795494374,1.5253097389066963,0.5041816009557945,0.9964285714285714,840.0
NZD/USD,binary,7,Random forest,0.5107142857142857,0.7595218731042352,0.20583040385698315,-0.5124128108341099,1.2312959096619904,0.5091575091575091,0.975,840.0
NZD/USD,binary,7,Ensemble (weighted train acc),0.4976190476190476,0.5881180714335341,0.15759567617933312,-0.5400061534225177,1.0151459203556645,0.4987864077669903,0.9809523809523809,840.0
NZD/USD,binary,7,Ensemble (mean proba),0.4988095238095238,0.4762786359767966,0.12413214471034806,-0.5569564273363399,0.8128638062160645,0.4981949458483754,0.9892857142857143,840.0
NZD/USD,binary,7,MLP neural net,0.513095238095238,0.36431648832893754,0.09156286061416985,-0.4875161329040114,0.5607384911237958,0.5052356020942408,0.9095238095238095,840.0
NZD/USD,binary,7,SVM (RBF),0.4738095238095238,-0.5510320046389295,-0.1286914093488174,-0.66068102633047,-0.8614107281507035,0.47158403869407495,0.9845238095238096,840.0
NZD/USD,binary,7,"Logistic (sklearn, on global PCA)",0.48214285714285715,-0.5550857828226903,-0.12947062594401992,-0.666830334112179,-0.8686797830448408,0.4782082324455206,0.9833333333333333,840.0
NZD/USD,binary,7,"Probit (statsmodels, PCA)",0.4714285714285714,-0.6215613790709542,-0.1432922822224495,-0.7093316593841266,-0.9794726332957078,0.4723557692307692,0.9904761904761905,840.0
NZD/USD,binary,7,"Logit (statsmodels, PCA)",0.475,-0.7178040972760579,-0.16451205979533012,-0.7292642949005497,-1.1207802009888086,0.473621103117506,0.9928571428571429,840.0
NZD/USD,binary,8,XGBoost,0.5380952380952381,1.4858063566541648,0.4619165376882295,-0.5176785543603799,2.340203946570126,0.5379975874547648,0.986904761904762,840.0
NZD/USD,binary,8,Ensemble (weighted train acc),0.5011904761904762,0.46547323323987916,0.12766758116993127,-0.6807341483103619,0.8127182165774581,0.5036585365853659,0.9761904761904762,840.0
